,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR,Unnamed: 19
2161,47-4041,Hazardous materials removal workers,,140.0,39.3,22.2904,46376.0,2.8560000000000003,17.0272,19.0944,21.8688,24.2896,28.6144,35414.4,39725.600000000006,45478.4,50524.0,59513.600000000006,2003,
2162,47-4051,Highway maintenance workers,,390.0,28.2,16.9048,35156.0,5.848,11.832,13.532,16.0072,20.1552,23.432800000000004,24616.0,28138.4,33279.200000000004,41942.4,48742.4,2003,
2163,47-4071,Septic tank servicers and sewer pipe cleaners,,,,19.0944,39712.0,9.112,8.2416,9.2344,21.3384,27.730400000000003,30.0968,17149.600000000002,19189.600000000002,44376.8,57677.600000000006,62600.8,2003,
2164,49-0000,"Installation, maintenance, and repair occupations",major,22990.0,3.9,23.160800000000002,48184.8,2.4480000000000004,12.7024,16.496800000000004,21.9368,28.900000000000002,36.108000000000004,26424.800000000003,34312.8,45641.600000000006,60112.00000000001,75099.20000000001,2003,
2165,49-1011,"First-line supervisors/managers of mechanics, installers, and repairers",,2080.0,6.3,31.2392,64980.8,2.3120000000000003,18.822400000000002,23.6776,29.865600000000004,37.5088,46.144800000000004,39140.8,49259.200000000004,62124.8,78036.8,95988.8,2003,
2166,49-2011,"Computer, automated teller, and office machine repairers",,850.0,16.3,19.026400000000002,39589.600000000006,4.896000000000001,12.661600000000002,14.348000000000003,18.142400000000002,23.038400000000003,27.5672,26329.600000000002,29838.4,37740.0,47912.8,57351.200000000004,2003,
2167,49-2021,Radio mechanics,,,,23.936000000000003,49789.600000000006,5.712000000000001,14.0624,18.128800000000002,23.283200000000004,28.424,36.2032,29240.000000000004,37712.8,48443.200000000004,59119.200000000004,75303.20000000001,2003,
2168,49-2022,"Telecommunications equipment installers and repairers, except line installers",,480.0,20.0,27.907200000000003,58031.200000000004,5.032000000000001,18.0472,22.5896,29.104,34.544000000000004,37.536,37522.4,46974.4,60520.00000000001,71835.20000000001,78064.0,2003,
2169,49-2092,"Electric motor, power tool, and related repairers",,200.0,20.5,22.848000000000003,47532.0,7.752000000000001,13.7224,16.524,20.236800000000002,27.118400000000005,39.0048,28560.000000000004,34380.8,42105.600000000006,56412.8,81124.0,2003,
2170,49-2094,"Electrical and electronics repairers, commercial and industrial equipment",,270.0,17.8,25.2144,52441.600000000006,6.936,15.245600000000001,18.346400000000003,24.452800000000003,31.8104,36.4888,31701.600000000002,38148.0,50877.600000000006,66150.40000000001,75888.0,2003,
2171,49-2096,"Electronic equipment installers and repairers, motor vehicles",,,,24.616000000000003,51190.4,5.712000000000001,18.7952,22.8888,25.5816,27.8664,29.240000000000002,39086.4,47613.600000000006,53203.200000000004,57949.600000000006,60805.600000000006,2003,
2172,49-2097,Electronic home entertainment equipment installers and repairers,,100.0,16.2,19.3392,40228.8,8.296,11.7096,14.8512,18.1016,22.725600000000004,28.9544,24357.600000000002,30899.2,37644.8,47273.600000000006,60234.4,2003,
2173,49-2098,Security and fire alarm systems installers,,,,18.7136,38936.8,12.376000000000001,12.852,14.824000000000002,17.5032,22.3992,28.383200000000002,26737.600000000002,30817.600000000002,36407.200000000004,46580.0,59051.200000000004,2003,
2174,49-3011,Aircraft mechanics and service technicians,,,,31.7696,66082.40000000001,7.752000000000001,17.095200000000002,21.8416,28.2744,42.8264,53.516000000000005,35564.0,45424.0,58792.8,89080.0,111302.40000000001,2003,
2175,49-3021,Automotive body and related repairers,,750.0,10.5,24.548000000000002,51068.00000000001,5.168,15.408800000000001,18.6184,23.963200000000004,29.104,34.8432,32055.2,38719.200000000004,49844.0,60533.600000000006,72488.0,2003,
2176,49-3022,Automotive glass installers and repairers,,,,23.188000000000002,48239.200000000004,17.272000000000002,13.151200000000001,17.639200000000002,25.908,28.913600000000006,30.7088,27349.600000000002,36692.8,53896.8,60139.200000000004,63879.200000000004,2003,
2177,49-3023,Automotive service technicians and mechanics,,2400.0,10.1,18.319200000000002,38107.200000000004,4.352,8.9488,11.641600000000002,17.435200000000002,22.8888,29.512,18618.4,24221.600000000002,36257.600000000006,47613.600000000006,61390.4,2003,
2178,49-3031,Bus and truck mechanics and diesel engine specialists,,1420.0,11.3,22.9024,47640.8,3.944,15.504000000000001,18.536800000000003,22.168000000000003,27.118400000000005,32.096000000000004,32232.000000000004,38556.0,46117.600000000006,56399.200000000004,66748.8,2003,
2179,49-3041,Farm equipment mechanics,,50.0,33.3,17.2584,35890.4,7.48,12.906400000000001,14.3072,16.796,19.856,23.133600000000005,26832.800000000003,29756.800000000003,34924.8,41289.600000000006,48130.4,2003,
2180,49-3042,"Mobile heavy equipment mechanics, except engines",,650.0,23.5,21.9096,45560.0,2.8560000000000003,16.7008,19.2576,21.5832,24.643200000000004,28.3968,34734.4,40052.0,44893.600000000006,51258.4,59064.8,2003,
2181,49-3052,Motorcycle mechanics,,30.0,21.2,15.2184,31647.2,6.936,10.6896,12.566400000000002,14.565600000000002,18.2512,21.651200000000003,22222.4,26152.800000000003,30300.800000000003,37957.600000000006,45043.200000000004,2003,
2182,49-3053,Outdoor power equipment and other small engine mechanics,,120.0,20.2,17.068,35496.0,4.760000000000001,12.566400000000002,13.926400000000001,16.265600000000003,18.768,23.6096,26139.2,28968.000000000004,33823.200000000004,39018.4,49109.600000000006,2003,
2183,49-3092,Recreational vehicle service technicians,,50.0,9.3,22.236000000000004,46253.600000000006,6.5280000000000005,13.6136,17.788800000000002,24.112800000000004,27.2952,29.2128,28315.2,36992.0,50156.8,56780.00000000001,60751.200000000004,2003,
2184,49-3093,Tire repairers and changers,,450.0,16.2,15.082400000000002,31375.2,7.072000000000001,10.757600000000002,12.321600000000002,14.3208,17.176800000000004,19.7744,22358.4,25622.4,29784.000000000004,35727.200000000004,41126.4,2003,
2185,49-9012,"Control and valve installers and repairers, except mechanical door",,120.0,25.8,31.0216,64518.4,4.6240000000000006,25.092000000000002,28.152,31.484,34.924800000000005,37.0328,52183.200000000004,58561.600000000006,65470.4,72651.20000000001,77016.8,2003,
2186,49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",,810.0,18.7,24.9288,51856.8,5.032000000000001,15.98,18.9312,23.8816,30.273600000000005,36.0808,33238.4,39358.4,49667.200000000004,62981.600000000006,75044.8,2003,
2187,49-9031,Home appliance repairers,,150.0,38.4,21.0528,43778.4,15.232,8.6088,16.1432,23.12,27.2272,29.498400000000004,17911.2,33578.4,48076.0,56644.00000000001,61349.600000000006,2003,
2188,49-9041,Industrial machinery mechanics,,1260.0,19.5,28.2744,58820.00000000001,5.712000000000001,17.992800000000003,23.514400000000002,29.9064,34.1088,36.7608,37440.8,48919.200000000004,62192.8,70951.20000000001,76472.8,2003,
2189,49-9042,"Maintenance and repair workers, general",,5710.0,5.7,20.6312,42921.600000000006,2.8560000000000003,12.3352,15.476800000000003,19.5976,25.241600000000002,30.967200000000002,25649.600000000002,32177.600000000002,40772.8,52496.00000000001,64409.600000000006,2003,
2190,49-9043,"Maintenance workers, machinery",,190.0,14.6,23.1064,48062.4,4.760000000000001,14.919200000000002,17.666400000000003,22.113600000000005,28.410400000000003,34.652800000000006,31021.600000000002,36733.600000000006,45995.200000000004,59078.4,72066.40000000001,2003,
2191,49-9044,Millwrights,,440.0,30.1,30.4368,63308.00000000001,8.568,22.848000000000003,25.908,29.416800000000002,35.9448,40.9088,47532.0,53896.8,61172.8,74759.20000000001,85081.6,2003,
2192,49-9051,Electrical power-line installers and repairers,,360.0,29.0,31.443200000000004,65416.00000000001,5.848,19.7744,25.173600000000004,32.164,36.244,42.622400000000006,41126.4,52360.00000000001,66898.40000000001,75371.20000000001,88644.8,2003,
2193,49-9052,Telecommunications line installers and repairers,,700.0,36.9,21.148000000000003,43982.4,6.12,13.600000000000001,17.299200000000003,21.515200000000004,24.3304,28.097600000000003,28274.4,35985.600000000006,44744.0,50605.600000000006,58452.8,2003,
2194,49-9062,Medical equipment repairers,,180.0,25.0,24.616000000000003,51190.4,7.48,15.082400000000002,18.822400000000002,24.371200000000005,29.7024,35.251200000000004,31375.2,39154.4,50700.8,61771.200000000004,73317.6,2003,
2195,49-9063,Musical instrument repairers and tuners,,30.0,41.3,16.959200000000003,35264.8,9.112,10.1728,11.587200000000001,16.401600000000002,20.6448,26.520000000000003,21175.2,24112.800000000003,34108.8,42948.8,55161.600000000006,2003,
2196,49-9064,Watch repairers,,,,22.453600000000005,46688.8,17.68,12.3896,14.633600000000001,23.9088,27.6624,39.848000000000006,25772.000000000004,30450.4,49735.200000000004,57528.00000000001,82892.0,2003,
2197,49-9091,"Coin, vending, and amusement machine servicers and repairers",,260.0,23.6,17.8976,37223.200000000004,5.304,11.7096,15.055200000000001,17.3672,21.0392,24.1264,24344.0,31320.800000000003,36108.0,43751.200000000004,50184.0,2003,
2198,49-9094,Locksmiths and safe repairers,,60.0,20.4,16.8096,34979.200000000004,6.12,8.5272,11.927200000000001,15.381600000000002,21.6784,27.1864,17734.4,24792.800000000003,32000.800000000003,45097.600000000006,56548.8,2003,
2199,49-9095,Manufactured building and mobile home installers,,,,19.3392,40228.8,5.304,13.409600000000001,14.973600000000001,20.1008,23.065600000000003,25.3368,27893.600000000002,31157.600000000002,41806.4,47967.200000000004,52700.00000000001,2003,
2200,49-9098,"Helpers--installation, maintenance, and repair workers",,640.0,16.1,14.756,30708.800000000003,7.072000000000001,9.0576,10.540000000000001,12.9336,18.196800000000003,23.922400000000003,18822.4,21909.600000000002,26900.800000000003,37862.4,49762.4,2003,
2201,51-0000,Production occupations,major,56920.0,2.6,21.365600000000004,44444.8,6.936,11.1248,13.9672,18.9584,28.6824,35.7816,23133.600000000002,29049.600000000002,39440.0,59649.600000000006,74432.8,2003,
2202,51-1011,First-line supervisors/managers of production and operating workers,,3580.0,3.6,29.416800000000002,61172.8,3.128,18.2648,21.828000000000003,27.812,35.5504,44.09120000000001,37998.4,45396.8,57854.4,73929.6,91691.20000000001,2003,
2203,51-2022,Electrical and electronic equipment assemblers,,420.0,16.6,17.0,35360.0,12.920000000000002,8.8536,10.580800000000002,15.476800000000003,22.5624,28.8864,18414.4,22004.800000000003,32177.600000000002,46920.0,60084.8,2003,
2204,51-2041,Structural metal fabricators and fitters,,670.0,35.3,18.876800000000003,39249.600000000006,3.2640000000000002,15.245600000000001,16.3608,18.0336,20.767200000000003,24.4664,31715.2,34027.200000000004,37495.200000000004,43193.600000000006,50877.600000000006,2003,
2205,51-3011,Bakers,,470.0,23.6,13.464000000000002,28002.4,3.4000000000000004,10.295200000000001,11.328800000000001,13.0424,15.150400000000001,17.802400000000002,21420.0,23555.2,27132.000000000004,31511.2,37032.8,2003,
2206,51-3021,Butchers and meat cutters,,420.0,8.0,17.5712,36543.200000000004,2.8560000000000003,11.342400000000001,14.5112,17.802400000000002,20.9984,23.133600000000005,23609.600000000002,30178.4,37032.8,43683.200000000004,48103.200000000004,2003,
2207,51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",,80.0,30.5,24.602400000000003,51163.200000000004,3.944,18.0336,20.046400000000002,22.916000000000004,29.280800000000003,35.292,37508.8,41684.0,47654.4,60887.200000000004,73399.20000000001,2003,
2208,51-3092,Food batchmakers,,490.0,28.9,17.9384,37304.8,3.6720000000000006,12.104000000000001,14.756,18.822400000000002,21.5968,23.337600000000002,25187.2,30695.2,39154.4,44934.4,48552.0,2003,
2209,51-4011,"Computer-controlled machine tool operators, metal and plastic",,290.0,27.1,19.6112,40786.4,9.248000000000001,10.948000000000002,14.810400000000001,20.073600000000003,25.024,27.9344,22780.0,30790.4,41765.600000000006,52060.8,58085.600000000006,2003,
2210,51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",,320.0,21.0,18.7952,39086.4,4.896000000000001,13.804000000000002,16.619200000000003,19.2712,21.76,23.256000000000004,28723.2,34571.200000000004,40079.200000000004,45247.200000000004,48375.200000000004,2003,
2211,51-4022,"Forging machine setters, operators, and tenders, metal and plastic",,230.0,46.4,17.6936,36788.0,7.072000000000001,12.661600000000002,15.272800000000002,17.625600000000002,20.4544,23.215200000000003,26343.2,31756.000000000004,36652.0,42554.4,48280.0,2003,
2212,51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",,220.0,46.9,22.5216,46852.0,8.432,13.872,18.224,22.7392,27.132,30.831200000000006,28859.2,37889.600000000006,47300.8,56426.4,64124.00000000001,2003,
2213,51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,1570.0,19.9,14.919200000000002,31035.2,4.08,10.1864,11.7096,14.484000000000002,17.5576,21.093600000000002,21175.2,24357.600000000002,30124.000000000004,36516.0,43860.0,2003,
2214,51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",,110.0,25.9,17.652800000000003,36720.0,4.760000000000001,12.4032,15.1912,17.8296,20.8624,23.2968,25785.600000000002,31592.800000000003,37100.8,43397.600000000006,48443.200000000004,2003,
2215,51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,170.0,38.9,16.5376,34380.8,3.128,11.764000000000001,13.9944,16.428800000000003,18.6048,21.9232,24466.4,29104.000000000004,34163.200000000004,38692.0,45587.200000000004,2003,
2216,51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",,150.0,21.5,19.2032,39943.200000000004,3.6720000000000006,13.736,16.5376,19.0808,21.9232,24.1264,28560.000000000004,34394.4,39698.4,45614.4,50184.0,2003,
2217,51-4041,Machinists,,1090.0,13.5,23.895200000000003,49708.0,2.9920000000000004,14.4432,17.625600000000002,23.1472,28.845600000000005,36.257600000000004,30056.000000000004,36665.600000000006,48144.0,60003.200000000004,75412.0,2003,
2218,51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",,980.0,26.0,14.484000000000002,30137.600000000002,9.792000000000002,9.683200000000001,11.3152,13.586400000000001,17.0136,20.916800000000002,20141.600000000002,23528.0,28274.4,35373.600000000006,43506.4,2003,
2219,51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",,590.0,20.1,17.884,37182.4,5.032000000000001,11.9952,14.4024,17.9384,21.8416,23.868000000000002,24942.4,29947.2,37318.4,45437.600000000006,49640.0,2003,
2220,51-4111,Tool and die makers,,710.0,14.5,27.3768,56943.200000000004,7.616,16.0344,21.5832,28.5464,34.35360000000001,38.3656,33360.8,44893.600000000006,59377.600000000006,71454.40000000001,79804.8,2003,
2221,51-4121,"Welders, cutters, solderers, and brazers",,2470.0,9.7,19.910400000000003,41425.600000000006,4.488,13.885600000000002,16.578400000000002,20.060000000000002,22.916000000000004,24.7792,28872.800000000003,34489.600000000006,41724.8,47681.600000000006,51544.00000000001,2003,
2222,51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",,,,23.1064,48048.8,5.304,15.408800000000001,16.728,18.686400000000003,32.0144,38.1616,32041.600000000002,34788.8,38855.200000000004,66585.6,79369.6,2003,
2223,51-4191,"Heat treating equipment setters, operators, and tenders, metal and plastic",,80.0,36.9,19.366400000000002,40283.200000000004,9.384,12.648000000000001,14.239200000000002,18.659200000000002,23.6096,28.505600000000005,26302.4,29634.4,38800.8,49109.600000000006,59296.00000000001,2003,
2224,51-4192,"Lay-out workers, metal and plastic",,40.0,29.6,19.8152,41221.600000000006,4.6240000000000006,15.762400000000001,17.2448,19.6248,22.848000000000003,24.8472,32789.600000000006,35849.600000000006,40813.600000000006,47532.0,51666.4,2003,
2225,51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",,270.0,43.8,18.0608,37576.8,5.44,12.6344,14.456800000000003,17.3536,20.8488,24.0176,26275.2,30056.000000000004,36108.0,43356.8,49952.8,2003,
2226,51-4194,"Tool grinders, filers, and sharpeners",,60.0,22.8,18.904000000000003,39317.600000000006,5.848,13.0288,14.1984,17.68,23.174400000000002,28.0024,27091.2,29539.2,36774.4,48198.4,58248.8,2003,
2227,51-5011,Bindery workers,,840.0,17.0,16.292800000000003,33904.8,6.256,9.8328,11.8048,14.905600000000002,19.8424,26.0168,20468.0,24534.4,30994.4,41276.0,54128.00000000001,2003,
2228,51-5012,Bookbinders,,50.0,36.2,16.8096,34979.200000000004,18.088,10.023200000000001,10.8664,12.9336,22.480800000000002,28.220000000000002,20848.800000000003,22589.600000000002,26900.800000000003,46756.8,58711.200000000004,2003,
2229,51-5021,Job printers,,360.0,43.7,17.408,36216.8,5.984000000000001,10.553600000000001,12.4848,15.912,22.2224,27.6216,21950.4,25962.4,33088.8,46226.4,57446.4,2003,
2230,51-5022,Prepress technicians and workers,,650.0,16.9,22.467200000000002,46743.200000000004,5.168,13.341600000000001,16.0344,22.508000000000003,27.689600000000002,33.3472,27757.600000000002,33333.600000000006,46811.200000000004,57596.00000000001,69360.0,2003,
2231,51-5023,Printing machine operators,,1310.0,8.9,21.5832,44880.0,4.352,12.2944,15.2048,20.7264,27.431200000000004,33.0208,25581.600000000002,31633.600000000002,43098.4,57065.600000000006,68693.6,2003,
